 title="contour"
 variables="x","y"
 zone i=         101  j=          51  f=point
  0.9600000      -1.440000    
   1.000000      -1.440000    
   1.054950      -1.420800    
   1.109899      -1.401600    
   1.164849      -1.382400    
   1.219798      -1.363200    
   1.274748      -1.344000    
   1.329697      -1.324800    
   1.384647      -1.305600    
   1.439596      -1.286400    
   1.494546      -1.267200    
   1.549495      -1.248000    
   1.604445      -1.228800    
   1.659395      -1.209600    
   1.714344      -1.190400    
   1.769294      -1.171200    
   1.824243      -1.152000    
   1.879193      -1.132800    
   1.934142      -1.113600    
   1.989092      -1.094400    
   2.044041      -1.075200    
   2.098991      -1.056000    
   2.153940      -1.036800    
   2.208890      -1.017600    
   2.263840     -0.9984000    
   2.318789     -0.9792000    
   2.373739     -0.9600000    
   2.501928     -0.9935482    
   2.630117      -1.027096    
   2.758306      -1.060645    
   2.886496      -1.094193    
   3.014685      -1.127741    
   3.142874      -1.161289    
   3.271063      -1.194837    
   3.399252      -1.228386    
   3.527442      -1.261934    
   3.655631      -1.295482    
   3.783820      -1.329030    
   3.912009      -1.362578    
   4.040198      -1.396127    
   4.168388      -1.429675    
   4.296577      -1.463223    
   4.424766      -1.496771    
   4.552955      -1.530319    
   4.681145      -1.563868    
   4.809334      -1.597416    
   4.937523      -1.630964    
   5.065712      -1.664512    
   5.193902      -1.698060    
   5.322091      -1.731609    
   5.450280      -1.765157    
   5.578469      -1.798705    
   5.706658      -1.832253    
   5.834847      -1.865801    
   5.963037      -1.899349    
   6.091226      -1.932898    
   6.219415      -1.966446    
   6.347604      -1.999994    
   6.475793      -2.033542    
   6.603983      -2.067091    
   6.732172      -2.100639    
   6.860361      -2.134187    
   6.988550      -2.167735    
   7.116740      -2.201283    
   7.244929      -2.234831    
   7.373118      -2.268380    
   7.501307      -2.301928    
   7.629497      -2.335476    
   7.757686      -2.369024    
   7.885875      -2.402572    
   8.014064      -2.436121    
   8.142253      -2.469669    
   8.270442      -2.503217    
   8.398632      -2.536765    
   8.526821      -2.570313    
   8.655010      -2.603862    
   8.783199      -2.637410    
  0.0000000E+00  -1.380000    
  3.9999999E-02  -1.380000    
  7.9999998E-02  -1.380000    
  0.1200000      -1.380000    
  0.1600000      -1.380000    
  0.2000000      -1.380000    
  0.2400000      -1.380000    
  0.2800000      -1.380000    
  0.3200000      -1.380000    
  0.3600000      -1.380000    
  0.4000000      -1.380000    
  0.4400000      -1.380000    
  0.4800000      -1.380000    
  0.5200000      -1.380000    
  0.5600000      -1.380000    
  0.6000000      -1.380000    
  0.6400000      -1.380000    
  0.6800000      -1.380000    
  0.7200000      -1.380000    
  0.7600000      -1.380000    
  0.8000000      -1.380000    
  0.8400000      -1.380000    
  0.8800000      -1.380000    
  0.9200000      -1.380000    
  0.9600000      -1.380000    
   1.000000      -1.380000    
   1.054950      -1.361600    
   1.109899      -1.343200    
   1.164849      -1.324800    
   1.219798      -1.306400    
   1.274748      -1.288000    
   1.329697      -1.269600    
   1.384647      -1.251200    
   1.439596      -1.232800    
   1.494546      -1.214400    
   1.549495      -1.196000    
   1.604445      -1.177600    
   1.659395      -1.159200    
   1.714344      -1.140800    
   1.769294      -1.122400    
   1.824243      -1.104000    
   1.879193      -1.085600    
   1.934142      -1.067200    
   1.989092      -1.048800    
   2.044041      -1.030400    
   2.098991      -1.012000    
   2.153940     -0.9936000    
   2.208890     -0.9752000    
   2.263840     -0.9568000    
   2.318789     -0.9384000    
   2.373739     -0.9200000    
   2.500835     -0.9524554    
   2.627932     -0.9849107    
   2.755028      -1.017366    
   2.882124      -1.049821    
   3.009221      -1.082277    
   3.136317      -1.114732    
   3.263413      -1.147188    
   3.390510      -1.179643    
   3.517606      -1.212098    
   3.644703      -1.244554    
   3.771799      -1.277009    
   3.898896      -1.309464    
   4.025992      -1.341920    
   4.153088      -1.374375    
   4.280185      -1.406831    
   4.407281      -1.439286    
   4.534378      -1.471741    
   4.661474      -1.504197    
   4.788570      -1.536652    
   4.915667      -1.569108    
   5.042763      -1.601563    
   5.169859      -1.634018    
   5.296956      -1.666474    
   5.424052      -1.698929    
   5.551148      -1.731384    
   5.678245      -1.763840    
   5.805341      -1.796295    
   5.932438      -1.828750    
   6.059534      -1.861206    
   6.186630      -1.893661    
   6.313727      -1.926117    
   6.440823      -1.958572    
   6.567920      -1.991027    
   6.695016      -2.023483    
   6.822113      -2.055938    
   6.949209      -2.088393    
   7.076305      -2.120849    
   7.203402      -2.153304    
   7.330498      -2.185760    
   7.457594      -2.218215    
   7.584691      -2.250670    
   7.711787      -2.283126    
   7.838883      -2.315581    
   7.965980      -2.348037    
   8.093077      -2.380492    
   8.220173      -2.412947    
   8.347269      -2.445403    
   8.474365      -2.477858    
   8.601462      -2.510314    
   8.728559      -2.542769    
  0.0000000E+00  -1.320000    
  3.9999999E-02  -1.320000    
  7.9999998E-02  -1.320000    
  0.1200000      -1.320000    
  0.1600000      -1.320000    
  0.2000000      -1.320000    
  0.2400000      -1.320000    
  0.2800000      -1.320000    
  0.3200000      -1.320000    
  0.3600000      -1.320000    
  0.4000000      -1.320000    
  0.4400000      -1.320000    
  0.4800000      -1.320000    
  0.5200000      -1.320000    
  0.5600000      -1.320000    
  0.6000000      -1.320000    
  0.6400000      -1.320000    
  0.6800000      -1.320000    
  0.7200000      -1.320000    
  0.7600000      -1.320000    
  0.8000000      -1.320000    
  0.8400000      -1.320000    
  0.8800000      -1.320000    
  0.9200000      -1.320000    
  0.9600000      -1.320000    
   1.000000      -1.320000    
   1.054950      -1.302400    
   1.109899      -1.284800    
   1.164849      -1.267200    
   1.219798      -1.249600    
   1.274748      -1.232000    
   1.329697      -1.214400    
   1.384647      -1.196800    
   1.439596      -1.179200    
   1.494546      -1.161600    
   1.549495      -1.144000    
   1.604445      -1.126400    
   1.659395      -1.108800    
   1.714344      -1.091200    
   1.769294      -1.073600    
   1.824243      -1.056000    
   1.879193      -1.038400    
   1.934142      -1.020800    
   1.989092      -1.003200    
   2.044041     -0.9856000    
   2.098991     -0.9680000    
   2.153940     -0.9504000    
   2.208890     -0.9328000    
   2.263840     -0.9152000    
   2.318789     -0.8976000    
   2.373739     -0.8800000    
   2.499742     -0.9113625    
   2.625746     -0.9427251    
   2.751750     -0.9740877    
   2.877753      -1.005450    
   3.003757      -1.036813    
   3.129760      -1.068175    
   3.255764      -1.099538    
   3.381767      -1.130900    
   3.507771      -1.162263    
   3.633775      -1.193626    
   3.759778      -1.224988    
   3.885782      -1.256351    
   4.011785      -1.287713    
   4.137789      -1.319076    
   4.263793      -1.350438    
   4.389796      -1.381801    
   4.515800      -1.413163    
   4.641803      -1.444526    
   4.767807      -1.475888    
   4.893810      -1.507251    
   5.019814      -1.538614    
   5.145817      -1.569976    
   5.271821      -1.601339    
   5.397824      -1.632701    
   5.523828      -1.664064    
   5.649832      -1.695426    
   5.775835      -1.726789    
   5.901839      -1.758152    
   6.027842      -1.789514    
   6.153846      -1.820877    
   6.279850      -1.852239    
   6.405853      -1.883602    
   6.531857      -1.914964    
   6.657860      -1.946327    
   6.783864      -1.977689    
   6.909867      -2.009052    
   7.035871      -2.040415    
   7.161874      -2.071777    
   7.287878      -2.103140    
   7.413882      -2.134502    
   7.539885      -2.165865    
   7.665889      -2.197227    
   7.791892      -2.228590    
   7.917896      -2.259953    
   8.043900      -2.291315    
   8.169903      -2.322678    
   8.295907      -2.354040    
   8.421910      -2.385403    
   8.547914      -2.416765    
   8.673917      -2.448128    
  0.0000000E+00  -1.260000    
  3.9999999E-02  -1.260000    
  7.9999998E-02  -1.260000    
  0.1200000      -1.260000    
  0.1600000      -1.260000    
  0.2000000      -1.260000    
  0.2400000      -1.260000    
  0.2800000      -1.260000    
  0.3200000      -1.260000    
  0.3600000      -1.260000    
  0.4000000      -1.260000    
  0.4400000      -1.260000    
  0.4800000      -1.260000    
  0.5200000      -1.260000    
  0.5600000      -1.260000    
  0.6000000      -1.260000    
  0.6400000      -1.260000    
  0.6800000      -1.260000    
  0.7200000      -1.260000    
  0.7600000      -1.260000    
  0.8000000      -1.260000    
  0.8400000      -1.260000    
  0.8800000      -1.260000    
  0.9200000      -1.260000    
  0.9600000      -1.260000    
   1.000000      -1.260000    
   1.054950      -1.243200    
   1.109899      -1.226400    
   1.164849      -1.209600    
   1.219798      -1.192800    
   1.274748      -1.176000    
   1.329697      -1.159200    
   1.384647      -1.142400    
   1.439596      -1.125600    
   1.494546      -1.108800    
   1.549495      -1.092000    
   1.604445      -1.075200    
   1.659395      -1.058400    
   1.714344      -1.041600    
   1.769294      -1.024800    
   1.824243      -1.008000    
   1.879193     -0.9912000    
   1.934142     -0.9744000    
   1.989092     -0.9576000    
   2.044041     -0.9408000    
   2.098991     -0.9240000    
   2.153940     -0.9072000    
   2.208890     -0.8904000    
   2.263840     -0.8736000    
   2.318789     -0.8568000    
   2.373739     -0.8400000    
   2.498649     -0.8702697    
   2.623560     -0.9005395    
   2.748471     -0.9308092    
   2.873382     -0.9610789    
   2.998292     -0.9913487    
   3.123203      -1.021618    
   3.248114      -1.051888    
   3.373025      -1.082158    
   3.497936      -1.112428    
   3.622846      -1.142697    
   3.747757      -1.172967    
   3.872668      -1.203237    
   3.997578      -1.233507    
   4.122489      -1.263776    
   4.247400      -1.294046    
   4.372311      -1.324316    
   4.497221      -1.354586    
   4.622132      -1.384855    
   4.747043      -1.415125    
   4.871954      -1.445395    
   4.996864      -1.475664    
   5.121775      -1.505934    
   5.246686      -1.536204    
   5.371597      -1.566474    
   5.496508      -1.596743    
   5.621418      -1.627013    
   5.746329      -1.657283    
   5.871240      -1.687553    
   5.996150      -1.717822    
   6.121061      -1.748092    
   6.245972      -1.778362    
   6.370883      -1.808632    
   6.495793      -1.838901    
   6.620704      -1.869171    
   6.745615      -1.899441    
   6.870526      -1.929711    
   6.995437      -1.959980    
   7.120347      -1.990250    
   7.245258      -2.020520    
   7.370169      -2.050789    
   7.495080      -2.081059    
   7.619990      -2.111329    
   7.744901      -2.141599    
   7.869812      -2.171868    
   7.994722      -2.202138    
   8.119634      -2.232408    
   8.244544      -2.262677    
   8.369454      -2.292947    
   8.494366      -2.323217    
   8.619276      -2.353487    
  0.0000000E+00  -1.200000    
  3.9999999E-02  -1.200000    
  7.9999998E-02  -1.200000    
  0.1200000      -1.200000    
  0.1600000      -1.200000    
  0.2000000      -1.200000    
  0.2400000      -1.200000    
  0.2800000      -1.200000    
  0.3200000      -1.200000    
  0.3600000      -1.200000    
  0.4000000      -1.200000    
  0.4400000      -1.200000    
  0.4800000      -1.200000    
  0.5200000      -1.200000    
  0.5600000      -1.200000    
  0.6000000      -1.200000    
  0.6400000      -1.200000    
  0.6800000      -1.200000    
  0.7200000      -1.200000    
  0.7600000      -1.200000    
  0.8000000      -1.200000    
  0.8400000      -1.200000    
  0.8800000      -1.200000    
  0.9200000      -1.200000    
  0.9600000      -1.200000    
   1.000000      -1.200000    
   1.054950      -1.184000    
   1.109899      -1.168000    
   1.164849      -1.152000    
   1.219798      -1.136000    
   1.274748      -1.120000    
   1.329697      -1.104000    
   1.384647      -1.088000    
   1.439596      -1.072000    
   1.494546      -1.056000    
   1.549495      -1.040000    
   1.604445      -1.024000    
   1.659395      -1.008000    
   1.714344     -0.9920000    
   1.769294     -0.9760000    
   1.824243     -0.9600000    
   1.879193     -0.9440000    
   1.934142     -0.9280000    
   1.989092     -0.9120000    
   2.044041     -0.8960000    
   2.098991     -0.8800000    
   2.153940     -0.8640000    
   2.208890     -0.8480000    
   2.263840     -0.8320000    
   2.318789     -0.8160000    
   2.373739     -0.8000000    
   2.497557     -0.8291769    
   2.621375     -0.8583539    
   2.745193     -0.8875307    
   2.869010     -0.9167076    
   2.992828     -0.9458846    
   3.116646     -0.9750615    
   3.240464      -1.004238    
   3.364282      -1.033415    
   3.488100      -1.062592    
   3.611918      -1.091769    
   3.735736      -1.120946    
   3.859554      -1.150123    
   3.983372      -1.179300    
   4.107190      -1.208477    
   4.231008      -1.237654    
   4.354825      -1.266831    
   4.478643      -1.296008    
   4.602461      -1.325184    
   4.726279      -1.354361    
   4.850097      -1.383538    
   4.973915      -1.412715    
   5.097733      -1.441892    
   5.221551      -1.471069    
   5.345369      -1.500246    
   5.469187      -1.529423    
   5.593005      -1.558600    
   5.716823      -1.587777    
   5.840641      -1.616954    
   5.964458      -1.646131    
   6.088277      -1.675307    
   6.212095      -1.704484    
   6.335913      -1.733661    
   6.459731      -1.762838    
   6.583549      -1.792015    
   6.707366      -1.821192    
   6.831184      -1.850369    
   6.955002      -1.879546    
   7.078820      -1.908723    
   7.202638      -1.937900    
   7.326456      -1.967077    
   7.450274      -1.996253    
   7.574092      -2.025430    
   7.697910      -2.054607    
   7.821728      -2.083784    
   7.945546      -2.112961    
   8.069364      -2.142138    
   8.193181      -2.171315    
   8.316999      -2.200492    
   8.440817      -2.229669    
   8.564635      -2.258846    
  0.0000000E+00  -1.140000    
  3.9999999E-02  -1.140000    
  7.9999998E-02  -1.140000    
  0.1200000      -1.140000    
  0.1600000      -1.140000    
  0.2000000      -1.140000    
  0.2400000      -1.140000    
  0.2800000      -1.140000    
  0.3200000      -1.140000    
  0.3600000      -1.140000    
  0.4000000      -1.140000    
  0.4400000      -1.140000    
  0.4800000      -1.140000    
  0.5200000      -1.140000    
  0.5600000      -1.140000    
  0.6000000      -1.140000    
  0.6400000      -1.140000    
  0.6800000      -1.140000    
  0.7200000      -1.140000    
  0.7600000      -1.140000    
  0.8000000      -1.140000    
  0.8400000      -1.140000    
  0.8800000      -1.140000    
  0.9200000      -1.140000    
  0.9600000      -1.140000    
   1.000000      -1.140000    
   1.054950      -1.124800    
   1.109899      -1.109600    
   1.164849      -1.094400    
   1.219798      -1.079200    
   1.274748      -1.064000    
   1.329697      -1.048800    
   1.384647      -1.033600    
   1.439596      -1.018400    
   1.494546      -1.003200    
   1.549495     -0.9880000    
   1.604445     -0.9728000    
   1.659395     -0.9576000    
   1.714344     -0.9424000    
   1.769294     -0.9272000    
   1.824243     -0.9120000    
   1.879193     -0.8968000    
   1.934142     -0.8816000    
   1.989092     -0.8664000    
   2.044041     -0.8512000    
   2.098991     -0.8360000    
   2.153940     -0.8208000    
   2.208890     -0.8056000    
   2.263840     -0.7904000    
   2.318789     -0.7752000    
   2.373739     -0.7600000    
   2.496464     -0.7880841    
   2.619189     -0.8161682    
   2.741914     -0.8442523    
   2.864639     -0.8723364    
   2.987364     -0.9004205    
   3.110089     -0.9285046    
   3.232815     -0.9565887    
   3.355540     -0.9846727    
   3.478265      -1.012757    
   3.600990      -1.040841    
   3.723715      -1.068925    
   3.846440      -1.097009    
   3.969165      -1.125093    
   4.091890      -1.153177    
   4.214615      -1.181261    
   4.337340      -1.209345    
   4.460065      -1.237430    
   4.582791      -1.265514    
   4.705516      -1.293598    
   4.828241      -1.321682    
   4.950966      -1.349766    
   5.073691      -1.377850    
   5.196416      -1.405934    
   5.319141      -1.434018    
   5.441866      -1.462102    
   5.564591      -1.490186    
   5.687317      -1.518270    
   5.810042      -1.546355    
   5.932767      -1.574439    
   6.055492      -1.602523    
   6.178217      -1.630607    
   6.300942      -1.658691    
   6.423667      -1.686775    
   6.546392      -1.714859    
   6.669117      -1.742943    
   6.791842      -1.771027    
   6.914568      -1.799111    
   7.037293      -1.827196    
   7.160018      -1.855280    
   7.282743      -1.883364    
   7.405468      -1.911448    
   7.528193      -1.939532    
   7.650918      -1.967616    
   7.773643      -1.995700    
   7.896369      -2.023784    
   8.019094      -2.051868    
   8.141819      -2.079952    
   8.264544      -2.108037    
   8.387269      -2.136121    
   8.509995      -2.164205    
  0.0000000E+00  -1.080000    
  3.9999999E-02  -1.080000    
  7.9999998E-02  -1.080000    
  0.1200000      -1.080000    
  0.1600000      -1.080000    
  0.2000000      -1.080000    
  0.2400000      -1.080000    
  0.2800000      -1.080000    
  0.3200000      -1.080000    
  0.3600000      -1.080000    
  0.4000000      -1.080000    
  0.4400000      -1.080000    
  0.4800000      -1.080000    
  0.5200000      -1.080000    
  0.5600000      -1.080000    
  0.6000000      -1.080000    
  0.6400000      -1.080000    
  0.6800000      -1.080000    
  0.7200000      -1.080000    
  0.7600000      -1.080000    
  0.8000000      -1.080000    
  0.8400000      -1.080000    
  0.8800000      -1.080000    
  0.9200000      -1.080000    
  0.9600000      -1.080000    
   1.000000      -1.080000    
   1.054950      -1.065600    
   1.109899      -1.051200    
   1.164849      -1.036800    
   1.219798      -1.022400    
   1.274748      -1.008000    
   1.329697     -0.9936000    
   1.384647     -0.9792000    
   1.439596     -0.9648000    
   1.494546     -0.9504000    
   1.549495     -0.9360000    
   1.604445     -0.9216000    
   1.659395     -0.9072000    
   1.714344     -0.8928000    
   1.769294     -0.8784000    
   1.824243     -0.8640000    
   1.879193     -0.8496000    
   1.934142     -0.8352000    
   1.989092     -0.8208000    
   2.044041     -0.8064000    
   2.098991     -0.7920000    
   2.153940     -0.7776000    
   2.208890     -0.7632000    
   2.263840     -0.7488000    
   2.318789     -0.7344000    
   2.373739     -0.7200000    
   2.495371     -0.7469913    
   2.617003     -0.7739825    
   2.738636     -0.8009738    
   2.860268     -0.8279651    
   2.981900     -0.8549564    
   3.103533     -0.8819476    
   3.225165     -0.9089389    
   3.346797     -0.9359302    
   3.468429     -0.9629214    
   3.590062     -0.9899127    
   3.711694      -1.016904    
   3.833326      -1.043895    
   3.954958      -1.070887    
   4.076591      -1.097878    
   4.198223      -1.124869    
   4.319855      -1.151860    
   4.441488      -1.178852    
   4.563120      -1.205843    
   4.684752      -1.232834    
   4.806385      -1.259825    
   4.928017      -1.286817    
   5.049649      -1.313808    
   5.171281      -1.340799    
   5.292913      -1.367791    
   5.414546      -1.394782    
   5.536178      -1.421773    
   5.657811      -1.448764    
   5.779443      -1.475756    
   5.901075      -1.502747    
   6.022707      -1.529738    
   6.144340      -1.556729    
   6.265972      -1.583721    
   6.387604      -1.610712    
   6.509236      -1.637703    
   6.630869      -1.664695    
   6.752501      -1.691686    
   6.874134      -1.718677    
   6.995766      -1.745668    
   7.117398      -1.772660    
   7.239030      -1.799651    
   7.360662      -1.826642    
   7.482295      -1.853634    
   7.603927      -1.880625    
   7.725559      -1.907616    
   7.847192      -1.934607    
   7.968824      -1.961599    
   8.090456      -1.988590    
   8.212089      -2.015581    
   8.333721      -2.042572    
   8.455353      -2.069564    
  0.0000000E+00  -1.020000    
  3.9999999E-02  -1.020000    
  7.9999998E-02  -1.020000    
  0.1200000      -1.020000    
  0.1600000      -1.020000    
  0.2000000      -1.020000    
  0.2400000      -1.020000    
  0.2800000      -1.020000    
  0.3200000      -1.020000    
  0.3600000      -1.020000    
  0.4000000      -1.020000    
  0.4400000      -1.020000    
  0.4800000      -1.020000    
  0.5200000      -1.020000    
  0.5600000      -1.020000    
  0.6000000      -1.020000    
  0.6400000      -1.020000    
  0.6800000      -1.020000    
  0.7200000      -1.020000    
  0.7600000      -1.020000    
  0.8000000      -1.020000    
  0.8400000      -1.020000    
  0.8800000      -1.020000    
  0.9200000      -1.020000    
  0.9600000      -1.020000    
   1.000000      -1.020000    
   1.054950      -1.006400    
   1.109899     -0.9928000    
   1.164849     -0.9792000    
   1.219798     -0.9656000    
   1.274748     -0.9520000    
   1.329697     -0.9384000    
   1.384647     -0.9248000    
   1.439596     -0.9112000    
   1.494546     -0.8976000    
   1.549495     -0.8840000    
   1.604445     -0.8704000    
   1.659395     -0.8568000    
   1.714344     -0.8432000    
   1.769294     -0.8296000    
   1.824243     -0.8160000    
   1.879193     -0.8024000    
   1.934142     -0.7888000    
   1.989092     -0.7752000    
   2.044041     -0.7616000    
   2.098991     -0.7480000    
   2.153940     -0.7344000    
   2.208890     -0.7208000    
   2.263840     -0.7072000    
   2.318789     -0.6936000    
   2.373739     -0.6800000    
   2.494278     -0.7058985    
   2.614818     -0.7317969    
   2.735357     -0.7576954    
   2.855896     -0.7835938    
   2.976436     -0.8094923    
   3.096976     -0.8353907    
   3.217515     -0.8612892    
   3.338054     -0.8871876    
   3.458594     -0.9130861    
   3.579134     -0.9389845    
   3.699673     -0.9648830    
   3.820212     -0.9907814    
   3.940752      -1.016680    
   4.061291      -1.042578    
   4.181831      -1.068477    
   4.302370      -1.094375    
   4.422910      -1.120274    
   4.543449      -1.146172    
   4.663989      -1.172071    
   4.784528      -1.197969    
   4.905067      -1.223868    
   5.025607      -1.249766    
   5.146146      -1.275664    
   5.266686      -1.301563    
   5.387226      -1.327461    
   5.507765      -1.353360    
   5.628304      -1.379258    
   5.748844      -1.405157    
   5.869383      -1.431055    
   5.989923      -1.456954    
   6.110462      -1.482852    
   6.231002      -1.508751    
   6.351541      -1.534649    
   6.472081      -1.560547    
   6.592620      -1.586446    
   6.713160      -1.612344    
   6.833699      -1.638243    
   6.954238      -1.664141    
   7.074778      -1.690040    
   7.195317      -1.715938    
   7.315857      -1.741837    
   7.436397      -1.767735    
   7.556936      -1.793633    
   7.677475      -1.819532    
   7.798015      -1.845430    
   7.918554      -1.871329    
   8.039094      -1.897227    
   8.159634      -1.923126    
   8.280172      -1.949024    
   8.400712      -1.974923    
  0.0000000E+00 -0.9600000    
  3.9999999E-02 -0.9600000    
  7.9999998E-02 -0.9600000    
  0.1200000     -0.9600000    
  0.1600000     -0.9600000    
  0.2000000     -0.9600000    
  0.2400000     -0.9600000    
  0.2800000     -0.9600000    
  0.3200000     -0.9600000    
  0.3600000     -0.9600000    
  0.4000000     -0.9600000    
  0.4400000     -0.9600000    
  0.4800000     -0.9600000    
  0.5200000     -0.9600000    
  0.5600000     -0.9600000    
  0.6000000     -0.9600000    
  0.6400000     -0.9600000    
  0.6800000     -0.9600000    
  0.7200000     -0.9600000    
  0.7600000     -0.9600000    
  0.8000000     -0.9600000    
  0.8400000     -0.9600000    
  0.8800000     -0.9600000    
  0.9200000     -0.9600000    
  0.9600000     -0.9600000    
   1.000000     -0.9600000    
   1.054950     -0.9472000    
   1.109899     -0.9344000    
   1.164849     -0.9216000    
   1.219798     -0.9088000    
   1.274748     -0.8960000    
   1.329697     -0.8832000    
   1.384647     -0.8704000    
   1.439596     -0.8576000    
   1.494546     -0.8448000    
   1.549495     -0.8320000    
   1.604445     -0.8192000    
   1.659395     -0.8064000    
   1.714344     -0.7936000    
   1.769294     -0.7808000    
   1.824243     -0.7680000    
   1.879193     -0.7552000    
   1.934142     -0.7424000    
   1.989092     -0.7296000    
   2.044041     -0.7168000    
   2.098991     -0.7040000    
   2.153940     -0.6912000    
   2.208890     -0.6784000    
   2.263840     -0.6656000    
   2.318789     -0.6528000    
   2.373739     -0.6400000    
   2.493185     -0.6648057    
   2.612632     -0.6896113    
   2.732079     -0.7144169    
   2.851525     -0.7392225    
   2.970972     -0.7640282    
   3.090419     -0.7888338    
   3.209865     -0.8136395    
   3.329312     -0.8384451    
   3.448759     -0.8632507    
   3.568205     -0.8880563    
   3.687652     -0.9128619    
   3.807098     -0.9376676    
   3.926545     -0.9624732    
   4.045992     -0.9872789    
   4.165439      -1.012084    
   4.284885      -1.036890    
   4.404332      -1.061696    
   4.523778      -1.086501    
   4.643225      -1.111307    
   4.762671      -1.136113    
   4.882118      -1.160918    
   5.001565      -1.185724    
   5.121012      -1.210530    
   5.240458      -1.235335    
   5.359905      -1.260141    
   5.479352      -1.284946    
   5.598798      -1.309752    
   5.718245      -1.334558    
   5.837691      -1.359363    
   5.957138      -1.384169    
   6.076585      -1.408975    
   6.196032      -1.433780    
   6.315478      -1.458586    
   6.434925      -1.483392    
   6.554371      -1.508197    
   6.673818      -1.533003    
   6.793265      -1.557808    
   6.912712      -1.582614    
   7.032158      -1.607420    
   7.151605      -1.632225    
   7.271051      -1.657031    
   7.390498      -1.681837    
   7.509944      -1.706642    
   7.629391      -1.731448    
   7.748838      -1.756253    
   7.868285      -1.781059    
   7.987731      -1.805865    
   8.107178      -1.830670    
   8.226624      -1.855476    
   8.346071      -1.880282    
  0.0000000E+00 -0.9000000    
  3.9999999E-02 -0.9000000    
  7.9999998E-02 -0.9000000    
  0.1200000     -0.9000000    
  0.1600000     -0.9000000    
  0.2000000     -0.9000000    
  0.2400000     -0.9000000    
  0.2800000     -0.9000000    
  0.3200000     -0.9000000    
  0.3600000     -0.9000000    
  0.4000000     -0.9000000    
  0.4400000     -0.9000000    
  0.4800000     -0.9000000    
  0.5200000     -0.9000000    
  0.5600000     -0.9000000    
  0.6000000     -0.9000000    
